"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IDA & IBRD total","IBT","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","63.5463790893555","63.1790618896484","62.5874214172363","62.541561126709","63.8017997741699","64.6064910888672","65.9461364746094","65.695442199707","65.8371429443359","65.5043563842773","66.0021362304688","66.0996322631836","66.6267318725586","66.4449310302734","67.2365875244141","68.4874725341797","70.373420715332","70.5926208496094","70.7176208496094","72.0513534545898","72.2735824584961","72.7119598388672","73.3132781982422","73.4497604370117","74.2601470947266","74.1768493652344","74.3416366577148","74.0673217773438","74.3456420898438","73.8696823120117","74.908821105957","74.009521484375","72.9777297973633","72.5793304443359","71.2465515136719","72.2034225463867","73.2184371948242","75.4939804077148","75.0661926269531","74.8687210083008","74.9593734741211","73.5908126831055","73.2257614135742","77.6934661865234","78.6102600097656","77.9187469482422","80.2313919067383","79.1161575317383","81.7676467895508","82.4474182128906","82.9354629516602","72.6135177612305","","",
"IDA total","IDA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","55.7949714660645","56.2870903015137","55.7628517150879","55.9199714660645","57.1839904785156","57.2880096435547","58.0626983642578","58.1383399963379","58.4576988220215","58.8331604003906","59.4322319030762","59.9410095214844","60.7834815979004","61.6864013671875","62.1200904846191","62.1061706542969","62.2846603393555","62.9656982421875","62.9098701477051","64.0808715820312","64.0551834106445","63.3434410095215","64.0093383789062","63.3401718139648","63.3384017944336","63.4635314941406","64.407829284668","65.4010162353516","66.9051513671875","66.139778137207","64.7953872680664","64.8555603027344","62.2068290710449","60.7293701171875","60.6107482910156","63.3691902160645","60.3206405639648","58.8881416320801","60.6329116821289","58.6547012329102","60.0004081726074","58.1848602294922","60.8515701293945","57.9093017578125","62.056510925293","60.6731986999512","61.4312286376953","62.7131500244141","","","","",
"IDA blend","IDB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9361572265625","76.260139465332","76.157096862793","74.9374923706055","74.0317306518555","73.1534576416016","72.3242263793945","71.6072082519531","64.8317337036133","57.1081390380859","59.0216407775879","72.7335891723633","67.5619583129883","63.3733901977539","67.165657043457","68.1800689697266","75.871337890625","68.4572296142578","73.8569183349609","63.3196105957031","70.7363128662109","66.8359375","66.9940795898438","","","","","",
"Indonesia","IDN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2196502685547","81.7494277954102","","","","","83.3007736206055","85.7089996337891","","85.2899169921875","","","77.3673934936523","","","","","","","","","96.330940246582","97.3232727050781","","","","","","","",
"IDA only","IDX","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","44.3311805725098","44.4202919006348","45.2680397033691","47.030158996582","47.1960983276367","47.0805511474609","48.9261283874512","48.2370986938477","48.3448791503906","48.283260345459","48.247989654541","49.1289901733398","50.1017990112305","50.8951110839844","52.7152786254883","53.9546012878418","54.231819152832","54.3242492675781","54.350830078125","55.5233917236328","55.3712501525879","56.8917083740234","57.0724411010742","56.2309303283691","57.3406982421875","56.662971496582","56.3424682617188","56.1628684997559","57.952449798584","60.1181716918945","63.2778396606445","62.6609001159668","61.1020698547363","61.6290893554688","61.0102500915527","62.3462181091309","61.2625694274902","59.4352798461914","57.3170890808105","57.1411399841309","58.0114898681641","54.8587493896484","53.5008087158203","53.8693389892578","55.1724090576172","55.5632019042969","58.0531196594238","58.0284690856934","59.0637588500977","60.8598213195801","60.9502296447754","","","",
"Isle of Man","IMN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","42.0197715759277","","","","","","","","","","","","","54.8354301452637","65.2106018066406","","","","","","","61.4990081787109","","","","","63.3265609741211","59.232551574707","59.7051811218262","","","","","","","","","","","","82.1884307861328","","89.4412078857422","88.2896728515625","","","97.655891418457","99.3847579956055","","","","",
"Not classified","INX","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3600234985352","88.5040435791016","89.741813659668","91.3268966674805","91.7253875732422","90.666862487793","91.4508285522461","90.0821075439453","91.7963333129883","","","","","","98.0968475341797","93.7421112060547","87.7752304077148","","","","","","96.601921081543","92.8589935302734","98.3478317260742","95.8195190429688","","","97.8792266845703","96.1289291381836","97.6335601806641","","","","","","","","",
"Iraq","IRQ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","67.9096298217773","77.5704803466797","76.0717163085938","","","","","","","","","65.1095275878906","","77.8154525756836","75.8644409179688","77.2751693725586","71.2115478515625","67.7672424316406","","","","","","","","","","","51.4536781311035","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1226196289062","97.9685592651367","","","98.1138687133789","97.3295211791992","97.0465316772461","98.4558334350586","96.6344909667969","","","","97.4425735473633","97.3080596923828","96.8733901977539","97.4719161987305","99.4088668823242","97.6418075561523","99.0731887817383","98.6014709472656","","","99.5556030273438","","","","","",
"Israel","ISR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7519226074219","99.6517181396484","98.7120590209961","99.4360275268555","99.4695892333984","","99.203857421875","100","","99.3008804321289","99.8176574707031","99.5258178710938","99.7292785644531","99.8091125488281","99.3660430908203","99.4350128173828","99.7543029785156","98.989990234375","99.6870498657227","100","99.5016479492188","","","",
"Italy","ITA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3816909790039","","","99.9063262939453","98.9623031616211","99.0826034545898","99.466796875","99.3563232421875","99.4772033691406","100","98.7138671875","98.2747421264648","99.4317092895508","99.0563888549805","99.2194595336914","99.7953796386719","99.7196197509766","99.7698364257812","99.8354263305664","98.9567413330078","99.6802291870117","","","",
"Jamaica","JAM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","77.6556091308594","","","","70.8639221191406","","","","","","","","","","","","","","82.5448379516602","","","","","","","84.1603698730469","","","","88.5825729370117","93.4077072143555","","","93.1203384399414","96.1521530151367","92.9458923339844","82.7688980102539","","","61.8227996826172","","",
"Jordan","JOR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","75.3600463867188","87.5919723510742","89.4071807861328","86.7136993408203","86.6767196655273","88.9104309082031","90.0399169921875","89.4939575195312","92.8485794067383","91.9867782592773","","87.7267837524414","95.3658065795898","","","","","90.205680847168","95.9394607543945","","","","96.0036697387695","","","","","","96.5450286865234","","","95.050651550293","97.3878631591797","95.6318969726562","","92.9974517822266","","","","97.0425872802734","","","","","","","94.7931365966797","94.5385818481445","92.4655532836914","97.4467926025391","97.0048522949219","96.3470001220703","","",
"Japan","JPN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","99.5521697998047","99.6322784423828","99.68408203125","99.7938232421875","99.7401962280273","99.68115234375","99.7689819335938","99.7732620239258","99.4982681274414","99.7701797485352","99.7998886108398","99.8275833129883","99.7809906005859","99.8411712646484","99.8065185546875","99.8746490478516","99.8704605102539","99.8454132080078","99.8457183837891","99.8875427246094","99.9430236816406","","","","","","","99.9592590332031","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2360687255859","","","","","","97.447509765625","94.6986618041992","97.789306640625","100","99.3383178710938","98.6736907958984","99.6035003662109","98.9995193481445","98.6704483032227","98.4247894287109","99.766227722168","99.3706588745117","99.1066436767578","98.860710144043","98.8311309814453","98.6318283081055","96.7443389892578","99.5663070678711","99.5527572631836","100","","","","","",
"Kenya","KEN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","57.8527717590332","50.5808410644531","","65.6368865966797","58.5595588684082","","","","","","","","","","","","","","","","","","","","","","","74.0131301879883","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1488723754883","93.9852828979492","92.204963684082","92.1112289428711","94.1906127929688","96.7544326782227","96.7368698120117","96.0283966064453","98.3101806640625","95.7351379394531","97.9642791748047","94.6803283691406","96.695671081543","97.1825790405273","97.9794235229492","96.4972610473633","98.5818481445312","97.4453277587891","97.6946334838867","98.7069473266602","96.8095016479492","97.498176574707","","","","",
"Cambodia","KHM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2123794555664","44.9397392272949","","56.1137619018555","65.0130920410156","54.2571105957031","52.4589500427246","55.6271095275879","53.5882987976074","53.3292007446289","51.9559707641602","","","60.7437896728516","63.6279106140137","","","","68.7873611450195","73.8733291625977","79.1833572387695","76.1522521972656","75.2577209472656","","","","","",
"Kiribati","KIR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","79.6587829589844","","","","","","","","","","","","","","","","","","","","","71.730827331543","","72.6642227172852","","","","","","","","","","","","","","","","","89.5282592773438","","","","",
"St. Kitts and Nevis","KNA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9037475585938","","77.6482696533203","","","","","96.3833312988281","","","","","","","","","","",
"Korea, Rep.","KOR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","95.7357635498047","92.557746887207","93.2443618774414","94.8117904663086","94.2075500488281","92.7232513427734","95.0374221801758","95.9522323608398","97.1556091308594","","93.4874877929688","96.7516098022461","96.4907302856445","98.9798431396484","99.2818298339844","98.7739791870117","99.3108978271484","99.095947265625","99.5094833374023","99.4859008789062","99.0493087768555","99.5501480102539","99.9653015136719","99.0198593139648","","","95.4341812133789","99.4319229125977","99.3535385131836","98.7532119750977","98.0456390380859","99.1384429931641","97.1708068847656","98.4701385498047","98.4077606201172","97.4721221923828","98.1706314086914","98.9129791259766","99.2407073974609","98.9765090942383","99.1832504272461","99.6343078613281","99.3575134277344","99.3339309692383","99.3958969116211","99.4509811401367","99.279899597168","99.3612365722656","99.2693328857422","99.767448425293","98.413200378418","","","",
"Kuwait","KWT","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","98.0211868286133","98.7593078613281","96.9936676025391","","55.6975288391113","","","98.3828735351562","","97.181999206543","94.2245864868164","91.7813262939453","92.8269805908203","90.7087097167969","90.5377883911133","","","","","","","","83.0196228027344","","94.2384185791016","","91.3126220703125","92.9341812133789","95.1297378540039","98.9990386962891","96.1537322998047","97.8905715942383","","","","","","96.0156784057617","","93.0248413085938","95.40576171875","","","96.5954284667969","98.5272598266602","","84.725830078125","","80.3075103759766","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","45.9118118286133","44.8731994628906","45.1780395507812","44.5843200683594","44.360050201416","47.2872200012207","51.9900512695312","51.1350288391113","51.3392295837402","50.5807609558105","49.4389801025391","52.8345603942871","56.6631088256836","57.7331581115723","52.8214797973633","55.7070503234863","58.2694206237793","58.1564788818359","60.0348510742188","60.9851989746094","63.5055885314941","66.4093322753906","65.6247711181641","68.3632736206055","68.7849502563477","70.9988632202148","71.2200775146484","72.2323532104492","73.1941986083984","75.0140991210938","74.399169921875","77.4983825683594","77.2958679199219","77.5018463134766","78.2543869018555","78.2886123657227","78.9816513061523","79.5333404541016","81.207878112793","81.2825317382812","81.2511520385742","80.5197296142578","80.1481704711914","81.8306274414062","82.8307037353516","82.220588684082","84.3785171508789","84.014289855957","84.3700866699219","84.2860488891602","85.2050018310547","84.863166809082","84.3915176391602","","",
"Lao PDR","LAO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4500694274902","55.0698204040527","","","56.8969802856445","60.8151817321777","52.6715888977051","55.258731842041","52.9532814025879","62.3508911132812","64.0281982421875","62.4872817993164","64.0142211914062","62.5774803161621","61.9262886047363","66.2100296020508","67.6159133911133","70.606689453125","66.9277572631836","68.8480606079102","72.3630905151367","76.2326736450195","77.221061706543","78.6519165039062","79.7156677246094","80.963737487793","81.1675872802734","79.8187103271484","","","","","",
"Lebanon","LBN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2219772338867","94.5990524291992","88.1297988891602","85.7525787353516","90.8901672363281","86.5766677856445","83.8789367675781","91.6622314453125","86.0738372802734","90.3343811035156","","87.5359802246094","90.492919921875","","86.9182968139648","","81.5565719604492","90.9486618041992","82.7184829711914","82.8219604492188","82.6897964477539","85.229850769043","89.8423919677734","89.7781295776367","","",
"Liberia","LBR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2571563720703","","","","","","","","48.407958984375","","","","","","","","",
"Libya","LBY","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","92.8015594482422","","88.4804763793945","","","88.3174285888672","77.6534805297852","","86.5260696411133","84.4389038085938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9134368896484","","","","90.6960067749023","93.4835205078125","90.0008392333984","90.9936218261719","","90.2666091918945","","","90.2032470703125","88.7043914794922","93.058952331543","93.5733184814453","","","59.9791793823242","","",
"Latin America & Caribbean","LCN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","48.064079284668","46.6489715576172","46.9234008789062","46.2167282104492","45.9412689208984","48.8089904785156","53.1781806945801","52.6507682800293","52.7088012695312","52.1198997497559","51.1835899353027","54.3403701782227","57.7514991760254","58.7160606384277","54.5092811584473","57.1339416503906","59.730598449707","59.3117599487305","61.2111206054688","62.1874504089355","65.1058807373047","67.6458129882812","66.59765625","69.2794799804688","69.8532485961914","72.0809783935547","72.4410171508789","73.4420013427734","74.276611328125","76.0381164550781","75.4658432006836","78.3700485229492","77.7842636108398","78.3519287109375","78.959587097168","79.1987075805664","80.2539672851562","79.9600982666016","82.0352172851562","82.2272567749023","82.2784881591797","81.5786972045898","81.42333984375","82.7641372680664","83.7175369262695","82.7032012939453","84.676643371582","84.4181137084961","84.788932800293","84.8015899658203","85.6948776245117","85.4008178710938","84.7722625732422","","",
"Least developed countries: UN classification","LDC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","40.0930099487305","41.4645881652832","43.1003799438477","42.6877593994141","42.7943000793457","44.7538681030273","43.7962989807129","43.9339790344238","43.8016815185547","43.6440505981445","44.8182601928711","45.9469718933105","46.8737297058105","48.8438110351562","50.0194282531738","50.3266906738281","50.1884803771973","50.3338890075684","51.4219512939453","51.3310508728027","53.3489685058594","53.1749382019043","52.8971214294434","54.2709007263184","53.7118606567383","53.5508193969727","52.7865104675293","55.2716903686523","57.2846908569336","59.8984184265137","60.060848236084","58.3093605041504","58.7475090026855","57.9976806640625","59.3067207336426","58.1651000976562","56.3636283874512","54.0349006652832","53.623420715332","54.4812698364258","52.6660690307617","50.9646110534668","51.0646781921387","52.3178405761719","52.8601303100586","55.4319305419922","55.4410209655762","56.4871215820312","58.4685592651367","58.2783699035645","","","",
"Low income","LIC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","56.6911010742188","56.948070526123","57.4878692626953","58.5314788818359","58.4872817993164","58.4814186096191","59.8830718994141","59.6518707275391","58.5443687438965","58.4605293273926","58.2130813598633","58.6007385253906","60.8173217773438","61.787899017334","62.7007713317871","63.7672309875488","61.6713409423828","58.0650787353516","58.6212882995605","59.2787094116211","58.2985687255859","60.3349990844727","59.7987289428711","57.5835914611816","59.5642395019531","57.1824913024902","56.4785614013672","54.5463104248047","57.6822814941406","59.818229675293","60.0064506530762","60.686450958252","57.811149597168","59.0903816223145","58.0855484008789","59.5998191833496","58.1032485961914","55.880428314209","52.0299301147461","52.3519287109375","54.2323799133301","50.0886192321777","47.0856704711914","46.3998603820801","47.2953491210938","47.921329498291","50.9607315063477","52.3916397094727","54.5279998779297","57.1023902893066","57.1119003295898","56.6081581115723","","",
"Liechtenstein","LIE","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6659698486328","","81.25","","","","","","","","96.4255218505859","","","95.9434814453125","","","","",
"Sri Lanka","LKA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","91.1325302124023","","","92.2343368530273","93.4023666381836","","94.5094909667969","90.8048629760742","94.0114898681641","91.8094863891602","","","","","","","","","","97.5164794921875","97.5946578979492","","","98.5344772338867","98.3111877441406","","","","100","93.3779067993164","98.3775482177734","98.4050674438477","99.0710220336914","98.2546005249023","97.7648315429688","","97.8983612060547","97.868293762207","","","","","",
"Lower middle income","LMC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","48.6504898071289","48.4234390258789","48.1658897399902","48.7297515869141","49.72119140625","50.2779388427734","51.0057411193848","52.2014007568359","52.8077011108398","53.9506683349609","54.3542289733887","55.3584213256836","55.740779876709","56.4033508300781","56.9764404296875","57.9651184082031","59.7319602966309","64.9371566772461","65.4145278930664","65.4116668701172","65.3993530273438","65.1793670654297","65.293098449707","65.1807098388672","64.9401626586914","65.1970520019531","65.5111694335938","65.7874069213867","66.2960968017578","66.7280807495117","65.0679626464844","66.2968597412109","66.2858810424805","67.0619812011719","67.6231536865234","67.1718673706055","67.079948425293","68.4706420898438","71.7718200683594","72.1748123168945","71.8100814819336","73.4865798950195","74.3373489379883","76.8794097900391","80.5611114501953","80.9730377197266","78.1610794067383","81.0577621459961","78.4097366333008","83.1290969848633","83.3668594360352","84.5622787475586","65.9367980957031","","",
"Low & middle income","LMY","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","63.2694892883301","62.9560203552246","62.3467102050781","62.2377090454102","63.5057792663574","64.3422698974609","65.6913681030273","65.4478225708008","65.5772018432617","65.21923828125","65.7035369873047","65.8323211669922","66.3633270263672","66.1502914428711","66.9632263183594","68.2066116333008","70.1517181396484","70.3873519897461","70.4999771118164","71.803352355957","72.0367813110352","72.5266799926758","73.1218109130859","73.2801971435547","74.0498123168945","73.9890594482422","74.1742630004883","73.8556823730469","74.1525573730469","73.6813583374023","74.7364883422852","73.8763427734375","72.7902984619141","72.4114303588867","71.0602035522461","71.9922027587891","73.0954666137695","75.3417892456055","74.8963394165039","74.7002716064453","74.7955703735352","73.3959274291992","73.0401382446289","77.5232009887695","78.4964981079102","77.8597183227539","80.1473388671875","79.0177383422852","81.6853790283203","82.3652191162109","82.8524398803711","72.4768524169922","","",
"Lesotho","LSO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","34.730899810791","44.4871597290039","32.2167701721191","25.0944595336914","20.1636295318604","22.7585296630859","27.089750289917","29.4471893310547","39.1542015075684","41.1003494262695","36.5582695007324","36.7983512878418","41.0668983459473","35.7628784179688","38.7632484436035","41.0446281433105","35.6810913085938","39.9790916442871","42.2762298583984","44.0295486450195","39.8616905212402","58.1983604431152","54.0833396911621","41.9939117431641","47.7829093933105","50.7753715515137","46.2510414123535","52.4474487304688","47.5133590698242","50.851619720459","58.0675582885742","49.6138000488281","49.2346496582031","55.2220306396484","37.8253211975098","54.8128890991211","47.4846305847168","61.831600189209","55.6013793945312","53.8253593444824","47.6984901428223","57.9681015014648","57.0232887268066","59.4075889587402","","","","","","","61.7650299072266","","",
"Late-demographic dividend","LTE","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4054794311523","87.9518432617188","88.6155776977539","89.041877746582","89.2168426513672","90.3516235351562","91.6689300537109","93.2003631591797","90.4720687866211","87.2218780517578","84.5858383178711","82.0361099243164","85.7434616088867","89.3395385742188","91.0032196044922","90.8784713745117","91.6110229492188","88.0561294555664","84.1791915893555","79.525260925293","91.7222900390625","92.9799118041992","93.8992462158203","93.5313262939453","94.9318237304688","95.3239135742188","95.2485198974609","95.1708221435547","","","",
"Lithuania","LTU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2324066162109","98.8227386474609","","99.1474533081055","98.5360870361328","99.2115707397461","97.8642425537109","98.1072463989258","98.286003112793","97.6077499389648","96.6444091796875","97.5396499633789","98.0715484619141","98.248046875","98.2268981933594","96.1457214355469","97.5678787231445","96.5877990722656","96.8543701171875","98.163688659668","97.9921417236328","98.3523025512695","97.5696029663086","97.6585235595703","98.8770294189453","99.618293762207","99.9846572875977","","","",
"Luxembourg","LUX","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","89.0101089477539","87.7133178710938","85.9203491210938","","","","84.1919174194336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6996231079102","81.8046417236328","","","81.7859420776367","","","","77.0109710693359","","","","",
"Latvia","LVA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5601425170898","97.1325912475586","96.8187026977539","98.127326965332","98.6814117431641","98.6279525756836","97.6774597167969","96.9606094360352","96.7005004882812","95.3893737792969","94.6571807861328","93.4524078369141","90.176887512207","92.4523620605469","92.9998397827148","95.2538909912109","95.8982772827148","95.6122512817383","96.9702377319336","96.762077331543","96.8615112304688","98.3010864257812","93.679817199707","","","",
"Macao SAR, China","MAC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6048202514648","","","","","","","","","99.2965698242188","97.7741317749023","98.7014999389648","99.1353530883789","99.2418594360352","98.1556167602539","","",
"St. Martin (French part)","MAF","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","63.4976387023926","68.0902481079102","75.1130065917969","","80.3788223266602","82.7811737060547","84.1676025390625","81.734260559082","80.1799392700195","80.686653137207","76.2953796386719","82.1260681152344","69.0142669677734","68.3854370117188","70.3075485229492","67.1334686279297","63.2788887023926","75.320182800293","73.6230621337891","67.4736709594727","73.6863708496094","73.1045684814453","74.6973190307617","72.9176025390625","68.7755584716797","68.2557373046875","69.449462890625","74.7505493164062","72.2290496826172","78.2651977539062","76.1747512817383","71.0211334228516","75.1293792724609","75.6909866333008","78.6989517211914","76.6885223388672","77.8170013427734","90.5806503295898","89.7958602905273","88.6519927978516","91.7881164550781","89.6884536743164","90.6677093505859","92.0919570922852","94.7257308959961","92.3504104614258","93.5220489501953","94.1799926757812","91.5322418212891","97.5229110717773","93.1514511108398","","",
"Monaco","MCO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2377471923828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1083068847656","","","","",
"Moldova","MDA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.6520690917969","","","","","","","94.7890014648438","95.8685836791992","94.9277420043945","96.0026321411133","95.9346389770508","96.1302032470703","94.3778305053711","94.7790603637695","93.6317291259766","95.5506286621094","95.2289199829102","94.1458129882812","95.5014724731445","94.6873931884766","93.6809463500977","95.6773834228516","93.9460296630859","97.3113327026367","89.7464981079102","94.4664916992188","95.1448211669922","93.5947113037109","","",
"Madagascar","MDG","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","43.1270790100098","25.5600395202637","","35.6792411804199","","","","","","","","","","","","","","32.2222900390625","31.3840408325195","37.5436782836914","22.3087692260742","28.9123992919922","26.1611804962158","23.7371692657471","50.7689514160156","","","36.5576286315918","52.186149597168","35.094181060791","34.0308799743652","55.367618560791","59.4668617248535","42.8576812744141","35.2252388000488","41.760440826416","42.0429611206055","48.4001998901367","33.8041610717773","38.9409408569336","39.3928489685059","36.7627487182617","38.8204803466797","41.4710807800293","34.1023216247559","","","29.9196891784668","","","","","","",
"Maldives","MDV","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8259124755859","","","89.0439529418945","97.1553802490234","94.4830627441406","","","","","","","",
